Date,Close,Volume
2009-08-27,77.23701477050781,196230100
2009-08-28,77.22210693359375,147024400
2009-08-31,76.53486633300781,176051600
2009-09-01,74.84671020507812,321276800
2009-09-02,74.5628890991211,171805000
2009-09-03,75.18286895751953,143572300
2009-09-04,76.23607635498047,142687900
2009-09-08,76.89341735839844,132909100
2009-09-09,77.48355865478516,154612500
2009-09-10,78.27529907226562,162902400
2009-09-11,78.26039123535156,152360100
2009-09-14,78.64134216308594,149593800
2009-09-15,78.97000885009766,196795900
2009-09-16,80.1651840209961,206406300
2009-09-17,80.045654296875,229170900
2009-09-18,80.09669494628906,153799100
2009-09-21,79.89405059814453,151892000
2009-09-22,80.3593978881836,143126700
2009-09-23,79.69140625,225947400
2009-09-24,78.81329345703125,228636800
2009-09-25,78.39299774169922,204059000
2009-09-28,79.79649353027344,118285800
2009-09-29,79.55630493164062,133733900
2009-09-30,79.24859619140625,254383000
2009-10-01,77.2822265625,281840600
2009-10-02,76.92194366455078,224748800
2009-10-05,78.07026672363281,149875000
2009-10-06,79.18852996826172,202491100
2009-10-07,79.40621948242188,159200300
2009-10-08,80.01412963867188,183305800
2009-10-09,80.5019760131836,135008300
2009-10-12,80.81721496582031,118031000
2009-10-13,80.65210723876953,157692700
2009-10-14,82.04057312011719,191421600
2009-10-15,82.34078979492188,173873600
2009-10-16,81.725341796875,192069400
2009-10-19,82.40083312988281,159530400
2009-10-20,81.96551513671875,180921100
2009-10-21,81.22998046875,225379300
2009-10-22,82.05558776855469,238444000
2009-10-23,81.11743927001953,240033200
2009-10-26,80.23931884765625,242028200
2009-10-27,79.87150573730469,253266300
2009-10-28,78.36296844482422,248821400
2009-10-29,80.04417419433594,198110600
2009-10-30,77.72503662109375,325608100
2009-11-02,78.29540252685547,254222900
2009-11-03,78.54310607910156,228362600
2009-11-04,78.74574279785156,247996700
2009-11-05,80.19429779052734,180015300
2009-11-06,80.4044189453125,170954100
2009-11-09,82.23568725585938,159495700
2009-11-10,82.25071716308594,171899800
2009-11-11,82.6710205078125,169466200
2009-11-12,81.83041381835938,157144500
2009-11-13,82.27326202392578,150963000
2009-11-16,83.46656799316406,210922200
2009-11-17,83.56416320800781,147134100
2009-11-18,83.51163482666016,156486800
2009-11-19,82.4233169555664,208734600
2009-11-20,82.13064575195312,134196000
2009-11-23,83.17388153076172,148010200
2009-11-24,83.30144500732422,138420100
2009-11-25,83.59414672851562,109564800
2009-11-27,82.23568725585938,126001800
2009-11-30,82.5134048461914,160874800
2009-12-01,83.53410339355469,159613700
2009-12-02,83.4966049194336,132315100
2009-12-03,82.84362030029297,167324900
2009-12-04,83.31648254394531,274907800
2009-12-07,83.18887329101562,127973800
2009-12-08,82.26571655273438,169863700
2009-12-09,82.5734634399414,155063400
2009-12-10,83.03878784179688,138014600
2009-12-11,83.39151000976562,124854000
2009-12-14,83.96190643310547,107141500
2009-12-15,83.57164764404297,120408800
2009-12-16,83.69924926757812,155358200
2009-12-17,82.69353485107422,183390100
2009-12-18,83.16134643554688,174591200
2009-12-21,84.00647735595703,118039600
2009-12-22,84.3083267211914,91707500
2009-12-23,84.47432708740234,111783100
2009-12-24,84.87422943115234,39677500
2009-12-28,85.05535125732422,87508500
2009-12-29,84.93462371826172,80572500
2009-12-30,84.9044418334961,73138400
2009-12-31,84.0894775390625,90637900
2010-01-04,85.51563262939453,118944600
2010-01-05,85.74202728271484,111579900
2010-01-06,85.80237579345703,116074400
2010-01-07,86.1645736694336,131091100
2010-01-08,86.45130157470703,126402800
2010-01-11,86.57200622558594,106375700
2010-01-12,85.76464080810547,163333500
2010-01-13,86.4890365600586,161822000
2010-01-14,86.72294616699219,115718800
2010-01-15,85.74954986572266,212283100
2010-01-19,86.82103729248047,139172700
2010-01-20,85.9382095336914,216490200
2010-01-21,84.28569030761719,344859600
2010-01-22,82.40677642822266,345942400
2010-01-25,82.8293685913086,186937500
2010-01-26,82.48223876953125,211168800
2010-01-27,82.8746109008789,271863600
2010-01-28,81.92386627197266,316104000
2010-01-29,81.03350067138672,310677600
2010-02-01,82.2936019897461,187865000
2010-02-02,83.28962707519531,216327900
2010-02-03,82.8746109008789,172730700
2010-02-04,80.31663513183594,356715700
2010-02-05,80.48267364501953,493585800
2010-02-08,79.90160369873047,224166900
2010-02-09,80.90522003173828,337820500
2010-02-10,80.74675750732422,240511500
2010-02-11,81.59185791015625,223591600
2010-02-12,81.52393341064453,304622100
2010-02-16,82.8067398071289,159317500
2010-02-17,83.19910430908203,168845100
2010-02-18,83.6895523071289,193708600
2010-02-19,83.8631362915039,222684900
2010-02-22,83.87821197509766,132346900
2010-02-23,82.85955047607422,207497000
2010-02-24,83.62165832519531,176350700
2010-02-25,83.50850677490234,259634700
2010-02-26,83.56126403808594,173589300
2010-03-01,84.42906188964844,147709700
2010-03-02,84.66295623779297,160992400
2010-03-03,84.73841857910156,150785000
2010-03-04,84.99500274658203,135770400
2010-03-05,86.20983123779297,176118800
2010-03-08,86.2249526977539,114631200
2010-03-09,86.36832427978516,154556700
2010-03-10,86.75312805175781,186088800
2010-03-11,87.11531066894531,160791100
2010-03-12,87.12285614013672,162074800
2010-03-15,87.14551544189453,146816800
2010-03-16,87.8396987915039,168673000
2010-03-17,88.3603515625,177468100
2010-03-18,88.31510925292969,196509100
2010-03-19,87.86805725097656,226641100
2010-03-22,88.33779907226562,184477800
2010-03-23,88.9591293334961,182941600
2010-03-24,88.52722930908203,196072600
2010-03-25,88.3832778930664,223396300
2010-03-26,88.33023071289062,205808500
2010-03-29,88.89089965820312,134513500
2010-03-30,88.95152282714844,145772500
2010-03-31,88.64847564697266,161078700
2010-04-01,89.254638671875,161215200
2010-04-05,89.98199462890625,105847600
2010-04-06,90.19416046142578,110384200
2010-04-07,89.67888641357422,184576300
2010-04-08,89.98955535888672,158704000
2010-04-09,90.58052825927734,133006500
2010-04-12,90.7245101928711,110279000
2010-04-13,90.79270935058594,125043600
2010-04-14,91.82315826416016,161609000
2010-04-15,91.89891815185547,144615300
2010-04-16,90.43658447265625,366786700
2010-04-19,90.77752685546875,217947800
2010-04-20,91.5882568359375,157708000
2010-04-21,91.42157745361328,192910100
2010-04-22,91.69434356689453,115360300
2010-04-23,92.29291534423828,177335500
2010-04-26,91.94436645507812,143457300
2010-04-27,89.76982879638672,355853300
2010-04-28,90.45174407958984,300674100
2010-04-29,91.5731430053711,193775000
2010-04-30,90.01985168457031,270000900
2010-05-03,91.18671417236328,182747900
2010-05-04,89.0424575805664,360353400
2010-05-05,88.5120849609375,328973200
2010-05-06,85.57229614257812,647356600
2010-05-07,84.29940032958984,637558800
2010-05-10,88.01203918457031,396159600
2010-05-11,87.76201629638672,317849800
2010-05-12,88.9894027709961,235607100
2010-05-13,87.88322448730469,234452500
2010-05-14,86.29209899902344,345601400
2010-05-17,86.33757019042969,325739800
2010-05-18,85.16313934326172,360556800
2010-05-19,84.6782455444336,394742700
2010-05-20,81.4808120727539,530418300
2010-05-21,82.6703872680664,500909400
2010-05-24,81.6096420288086,269823000
2010-05-25,81.69298553466797,396505200
2010-05-26,81.20050048828125,349719300
2010-05-27,83.92057037353516,300870500
2010-05-28,82.86738586425781,297933500
2010-06-01,81.47325897216797,277909400
2010-06-02,83.59475708007812,240243700
2010-06-03,83.8826675415039,226618300
2010-06-04,80.93531036376953,398475600
2010-06-07,79.92755126953125,264609100
2010-06-08,80.78378295898438,357774300
2010-06-09,80.35192108154297,268023300
2010-06-10,82.70069885253906,317890600
2010-06-11,83.10228729248047,214128200
2010-06-14,82.97346496582031,207196100
2010-06-15,84.8600845336914,238268700
2010-06-16,84.82978057861328,216374000
2010-06-17,84.9661636352539,263185800
2010-06-18,85.05828857421875,174006600
2010-06-21,84.81465148925781,213140700
2010-06-22,83.41389465332031,239355400
2010-06-23,83.15503692626953,254639900
2010-06-24,81.77713012695312,268523600
2010-06-25,82.11973571777344,238726500
2010-06-28,81.8608627319336,169218600
2010-06-29,79.33343505859375,373649500
2010-06-30,78.57975006103516,284101700
2010-07-01,78.22957611083984,382924800
2010-07-02,77.8032455444336,233385200
2010-07-06,78.31326293945312,256935300
2010-07-07,80.7798843383789,253769400
2010-07-08,81.57921600341797,210842100
2010-07-09,82.18824005126953,144999900
2010-07-12,82.24152374267578,131283600
2010-07-13,83.4823989868164,213025900
2010-07-14,83.47483825683594,184426800
2010-07-15,83.49764251708984,232337900
2010-07-16,81.19857788085938,282693400
2010-07-19,81.67816162109375,186709000
2010-07-20,82.58407592773438,258162400
2010-07-21,81.51069641113281,264527000
2010-07-22,83.33013153076172,274781300
2010-07-23,84.05339813232422,222020800
2010-07-26,84.9288330078125,184445700
2010-07-27,84.92124938964844,204855600
2010-07-28,84.37311553955078,163056200
2010-07-29,83.96199035644531,220149100
2010-07-30,83.94679260253906,220070600
2010-08-02,85.84241485595703,188263200
2010-08-03,85.43132781982422,146657300
2010-08-04,86.00228118896484,158171700
2010-08-05,85.9109115600586,140473800
2010-08-06,85.56070709228516,239728300
2010-08-09,86.01746368408203,120800400
2010-08-10,85.55311584472656,242916300
2010-08-11,83.20833587646484,273406900
2010-08-12,82.69832611083984,239542600
2010-08-13,82.45465850830078,158698500
2010-08-16,82.41661071777344,147895300
2010-08-17,83.42912292480469,172270300
2010-08-18,83.58137512207031,182922100
2010-08-19,82.12734985351562,265847600
2010-08-20,81.8608627319336,209714200
2010-08-23,81.54874420166016,163490300
2010-08-24,80.33828735351562,280677800
2010-08-25,80.65044403076172,272234800
2010-08-26,80.10993194580078,224439500
2010-08-27,81.35082244873047,272649000
2010-08-30,80.1707992553711,167238600
2010-08-31,80.1707992553711,273933100
2010-09-01,82.5688705444336,256828100
2010-09-02,83.33778381347656,156112200
2010-09-03,84.41879272460938,212197300
2010-09-07,83.46720123291016,141973700
2010-09-08,84.05339813232422,149924400
2010-09-09,84.4416275024414,147017900
2010-09-10,84.86796569824219,127819000
2010-09-13,85.81193542480469,178503500
2010-09-14,85.75865173339844,209823600
2010-09-15,86.08600616455078,168608400
2010-09-16,86.06314849853516,199962900
2010-09-17,86.09532928466797,195836900
2010-09-20,87.41172790527344,214555200
2010-09-21,87.23571014404297,268389100
2010-09-22,86.80707550048828,191322400
2010-09-23,86.10295104980469,202354300
2010-09-24,87.87857055664062,209671800
2010-09-27,87.45765686035156,128761800
2010-09-28,87.76378631591797,209207500
2010-09-29,87.61072540283203,179665800
2010-09-30,87.35049438476562,287106700
2010-10-01,87.7178726196289,174638700
2010-10-04,87.05966186523438,166153200
2010-10-05,88.81232452392578,229634100
2010-10-06,88.8046875,148626600
2010-10-07,88.69756317138672,164860000
2010-10-08,89.19502258300781,177760100
2010-10-11,89.27920532226562,103098300
2010-10-12,89.55476379394531,182210000
2010-10-13,90.25125885009766,194347200
2010-10-14,89.89912414550781,217764300
2010-10-15,90.08283996582031,243705000
2010-10-18,90.52672576904297,141204800
2010-10-19,89.34044647216797,280604700
2010-10-20,90.21296691894531,200051800
2010-10-21,90.41194152832031,221585500
2010-10-22,90.580322265625,108212400
2010-10-25,90.84821319580078,151145700
2010-10-26,90.86348724365234,158982900
2010-10-27,90.60327911376953,190024000
2010-10-28,90.61857604980469,168576000
2010-10-29,90.68745422363281,144305500
2010-11-01,90.71806335449219,174074800
2010-11-02,91.43753814697266,158345900
2010-11-03,91.80491638183594,226702800
2010-11-04,93.5728759765625,215039400
2010-11-05,93.92494201660156,180654100
2010-11-08,93.74893951416016,156107100
2010-11-09,93.07536315917969,186621600
2010-11-10,93.45044708251953,221387400
2010-11-11,93.0983657836914,158017600
2010-11-12,91.9962387084961,239068800
2010-11-15,91.86612701416016,163940800
2010-11-16,90.43490600585938,299566200
2010-11-17,90.48086547851562,172308900
2010-11-18,91.81254577636719,197723700
2010-11-19,92.06511688232422,156852900
2010-11-22,91.98858642578125,181361000
2010-11-23,90.6568603515625,222309000
2010-11-24,91.9962387084961,140046100
2010-11-26,90.92472839355469,76007800
2010-11-29,91.20027923583984,223642300
2010-11-30,90.68745422363281,233930700
2010-12-01,92.61618041992188,221037200
2010-12-02,93.80248260498047,191213600
2010-12-03,94.05504608154297,151288900
2010-12-06,93.9555892944336,103050500
2010-12-07,94.00912475585938,206581000
2010-12-08,94.35354614257812,138019200
2010-12-09,94.72097778320312,123705100
2010-12-10,95.27195739746094,117571700
2010-12-13,95.33319854736328,133812700
2010-12-14,95.41737365722656,147249600
2010-12-15,94.98112487792969,160823100
2010-12-16,95.53221130371094,185035200
2010-12-17,95.63453674316406,141075300
2010-12-20,95.86531829833984,119085500
2010-12-21,96.47314453125,94965500
2010-12-22,96.77320098876953,78878100
2010-12-23,96.63471984863281,70053700
2010-12-27,96.6731948852539,58126000
2010-12-28,96.8116683959961,55309100
2010-12-29,96.88093566894531,58033100
2010-12-30,96.7270278930664,76616900
2010-12-31,96.75015258789062,91218900
2011-01-03,97.75033569335938,138725200
2011-01-04,97.69650268554688,137409700
2011-01-05,98.20426940917969,133975300
2011-01-06,98.01192474365234,122519000
2011-01-07,97.81954956054688,156034600
2011-01-10,97.69650268554688,122401700
2011-01-11,98.04268646240234,110287000
2011-01-12,98.9275131225586,107929200
2011-01-13,98.76592254638672,129048400
2011-01-14,99.48143768310547,117677900
2011-01-18,99.65070343017578,114401300
2011-01-19,98.67362976074219,151958400
2011-01-20,98.54277801513672,175745700
2011-01-21,98.76592254638672,151462900
2011-01-24,99.32757568359375,113715500
2011-01-25,99.38140106201172,167552200
2011-01-26,99.76612854003906,141281500
2011-01-27,100.0123519897461,123302700
2011-01-28,98.26581573486328,295637300
2011-01-31,99.00444030761719,149249200
2011-02-01,100.58935546875,167194300
2011-02-02,100.39702606201172,118323600
2011-02-03,100.6201400756836,145886700
2011-02-04,100.90477752685547,134634800
2011-02-07,101.53571319580078,112439100
2011-02-08,101.99736022949219,99072800
2011-02-09,101.76652526855469,146436700
2011-02-10,101.80498504638672,162708500
2011-02-11,102.41279602050781,137710300
2011-02-14,102.65899658203125,101690700
2011-02-15,102.33586120605469,119575400
2011-02-16,102.9821548461914,130183500
2011-02-17,103.28987884521484,109810500
2011-02-18,103.50534057617188,130002400
2011-02-22,101.42800903320312,233116400
2011-02-23,100.8048095703125,227584000
2011-02-24,100.73554229736328,260431400
2011-02-25,101.81269836425781,141686900
2011-02-28,102.44358825683594,141585500
2011-03-01,100.73554229736328,258565500
2011-03-02,100.95097351074219,200277400
2011-03-03,102.68975830078125,176480100
2011-03-04,101.9203872680664,277202300
2011-03-07,101.1202392578125,216790400
2011-03-08,102.00505065917969,174615000
2011-03-09,101.85887145996094,153806000
2011-03-10,99.97384643554688,301291800
2011-03-11,100.66631317138672,225621800
2011-03-14,100.05847930908203,234974100
2011-03-15,98.91209411621094,359585400
2011-03-16,97.08097839355469,468670300
2011-03-17,98.36585998535156,254303700
2011-03-18,98.72361755371094,230435400
2011-03-21,100.25362396240234,153992600
2011-03-22,99.9058609008789,129538600
2011-03-23,100.1917724609375,148603100
2011-03-24,101.14998626708984,159129800
2011-03-25,101.45904541015625,155642800
2011-03-28,101.2117919921875,109762400
2011-03-29,101.89176940917969,129798800
2011-03-30,102.594970703125,135835000
2011-03-31,102.45588684082031,132537100
2011-04-01,102.88860321044922,153850100
2011-04-04,102.9736328125,100768900
2011-04-05,102.95817565917969,120791500
2011-04-06,103.2826919555664,120411600
2011-04-07,103.01998901367188,170731500
2011-04-08,102.66454315185547,147945400
2011-04-11,102.35543823242188,121385400
2011-04-12,101.59046173095703,161187400
2011-04-13,101.58273315429688,162059000
2011-04-14,101.65997314453125,161220400
2011-04-15,102.0308837890625,170006700
2011-04-18,100.88726806640625,210759300
2011-04-19,101.46680450439453,124258800
2011-04-20,102.85001373291016,156133800
2011-04-21,103.37542724609375,135935400
2011-04-25,103.26726531982422,65757100
2011-04-26,104.15586853027344,146600000
2011-04-27,104.83588409423828,143031000
2011-04-28,105.1758804321289,124791100
2011-04-29,105.42317199707031,115094100
2011-05-02,105.2608642578125,126278700
2011-05-03,104.88225555419922,138375000
2011-05-04,104.18680572509766,182678500
2011-05-05,103.24407196044922,226900000
2011-05-06,103.699951171875,222787200
2011-05-09,104.10179138183594,114104500
2011-05-10,104.99040985107422,114806900
2011-05-11,103.88542175292969,193564200
2011-05-12,104.37997436523438,171550700
2011-05-13,103.57633209228516,157444900
2011-05-16,102.91950225830078,141675400
2011-05-17,102.90408325195312,192686200
2011-05-18,103.8236312866211,135217900
2011-05-19,104.07085418701172,119489500
2011-05-20,103.24407196044922,182594900
2011-05-23,102.04630279541016,168700000
2011-05-24,101.96134185791016,147199600
2011-05-25,102.3013687133789,151050100
2011-05-26,102.772705078125,164850000
2011-05-27,103.16680145263672,120921900
2011-05-31,104.24089050292969,164731200
2011-06-01,101.8995361328125,233094300
2011-06-02,101.79134368896484,200466800
2011-06-03,100.77906799316406,234690200
2011-06-06,99.71271514892578,179951200
2011-06-07,99.65088653564453,161660500
2011-06-08,99.23362731933594,198696400
2011-06-09,99.9908676147461,160964400
2011-06-10,98.60000610351562,238629400
2011-06-13,98.67726135253906,207599800
2011-06-14,99.92909240722656,160570400
2011-06-15,98.15177917480469,300958000
2011-06-16,98.3681869506836,308032800
2011-06-17,98.66169738769531,233284900
2011-06-20,99.16645812988281,159479000
2011-06-21,100.52542877197266,193157300
2011-06-22,99.91972351074219,176703000
2011-06-23,99.6324234008789,334286500
2011-06-24,98.47531127929688,226129300
2011-06-27,99.35284423828125,168904700
2011-06-28,100.6496810913086,165556300
2011-06-29,101.51167297363281,244295500
2011-06-30,102.48237609863281,223322700
2011-07-01,103.99665069580078,202385700
2011-07-05,103.91123962402344,165936000
2011-07-06,104.03547668457031,143331600
2011-07-07,105.11489868164062,170464200
2011-07-08,104.36941528320312,194100500
2011-07-11,102.48237609863281,195918600
2011-07-12,102.03972625732422,214675700
2011-07-13,102.38140106201172,204062600
2011-07-14,101.67475891113281,226111800
2011-07-15,102.26490783691406,220012800
2011-07-18,101.42626190185547,196872100
2011-07-19,103.07251739501953,166554900
2011-07-20,103.01042938232422,137145400
2011-07-21,104.43929290771484,245246300
2011-07-22,104.50918579101562,126019400
2011-07-25,103.92674255371094,136653800
2011-07-26,103.53850555419922,131278200
2011-07-27,101.41845703125,249020100
2011-07-28,101.12336730957031,207939900
2011-07-29,100.43224334716797,307038400
2011-08-01,100.0051498413086,325790900
2011-08-02,97.45026397705078,346653800
2011-08-03,97.97830963134766,370830800
2011-08-04,93.38887786865234,520721800
2011-08-05,93.24906921386719,655619200
2011-08-08,87.17640686035156,702263900
2011-08-09,91.23007202148438,717828700
2011-08-10,87.19969177246094,662607400
2011-08-11,91.1135482788086,487979700
2011-08-12,91.72704315185547,313731600
2011-08-15,93.66844177246094,258810600
2011-08-16,92.86859893798828,294095200
2011-08-17,92.93070220947266,238201100
2011-08-18,88.9236831665039,512956300
2011-08-19,87.47151947021484,428281300
2011-08-22,87.54139709472656,275090600
2011-08-23,90.42242431640625,331136600
2011-08-24,91.69598388671875,246869700
2011-08-25,90.29814910888672,312365400
2011-08-26,91.6105728149414,314495900
2011-08-29,94.24310302734375,190977200
2011-08-30,94.4915771484375,241315700
2011-08-31,94.91092681884766,301828400
2011-09-01,93.91693115234375,254585900
2011-09-02,91.51738739013672,255517200
2011-09-06,90.84952545166016,285130500
2011-09-07,93.41217803955078,209803200
2011-09-08,92.44146728515625,250568200
2011-09-09,90.01860809326172,380195100
2011-09-12,90.60102844238281,305793500
2011-09-13,91.43193817138672,272514700
2011-09-14,92.69774627685547,319389500
2011-09-15,94.29747009277344,326777200
2011-09-16,94.85554504394531,284528300
2011-09-19,93.91104888916016,241517000
2011-09-20,93.8017807006836,218932200
2011-09-21,91.03854370117188,316251300
2011-09-22,88.09575653076172,513911300
2011-09-23,88.62652587890625,307242500
2011-09-26,90.73411560058594,260673700
2011-09-27,91.74888610839844,311753900
2011-09-28,89.87548065185547,286696800
2011-09-29,90.58580780029297,298108900
2011-09-30,88.32213592529297,288392300
2011-10-03,85.80867004394531,365136800
2011-10-04,87.68988037109375,459177500
2011-10-05,89.31343841552734,284108000
2011-10-06,90.92925262451172,257800800
2011-10-07,90.32040405273438,312657900
2011-10-10,93.34123229980469,230666300
2011-10-11,93.43489837646484,209088000
2011-10-12,94.25450134277344,281544900
2011-10-13,94.06715393066406,212538800
2011-10-14,95.67515563964844,211397600
2011-10-17,93.84864044189453,202311600
2011-10-18,95.6829605102539,318857900
2011-10-19,94.55115509033203,226601300
2011-10-20,94.96482849121094,262075600
2011-10-21,96.76798248291016,278999400
2011-10-24,97.9544448852539,203215600
2011-10-25,96.04984283447266,268596800
2011-10-26,97.02558898925781,289053800
2011-10-27,100.40546417236328,393220200
2011-10-28,100.38201904296875,225906500
2011-10-31,97.96223449707031,228146700
2011-11-01,95.23026275634766,416565800
2011-11-02,96.78355407714844,244717600
2011-11-03,98.54768371582031,291174800
2011-11-04,97.94666290283203,249401600
2011-11-07,98.55549621582031,196617200
2011-11-08,99.81998443603516,224426300
2011-11-09,96.13569641113281,337982000
2011-11-10,97.04114532470703,231866500
2011-11-11,98.86770629882812,189924400
2011-11-14,97.93101501464844,159258300
2011-11-15,98.41500091552734,184709400
2011-11-16,96.85383605957031,235782500
2011-11-17,95.31609344482422,331219600
2011-11-18,95.2146224975586,215580400
2011-11-21,93.4036636352539,229611600
2011-11-22,93.03681182861328,216494900
2011-11-23,90.98388671875,224329100
2011-11-25,90.81217193603516,99557000
2011-11-28,93.44271850585938,210686000
2011-11-29,93.70809936523438,199241500
2011-11-30,97.56415557861328,324439500
2011-12-01,97.54853820800781,176954800
2011-12-02,97.46269989013672,221109700
2011-12-05,98.52424621582031,225263900
2011-12-06,98.55549621582031,178842100
2011-12-07,98.92235565185547,237802500
2011-12-08,96.75236511230469,240862800
2011-12-09,98.39154815673828,209111400
2011-12-12,96.95529174804688,215826100
2011-12-13,96.04984283447266,245159800
2011-12-14,95.02730560302734,238618800
2011-12-15,95.37074279785156,199109200
2011-12-16,95.51213836669922,220481400
2011-12-19,94.4909439086914,183903000
2011-12-20,97.35027313232422,225418100
2011-12-21,97.5387954711914,194230900
2011-12-22,98.40286254882812,119465400
2011-12-23,99.28265380859375,92187200
2011-12-27,99.3612060546875,86075700
2011-12-28,98.05721282958984,119107100
2011-12-29,99.0705795288086,123507200
2011-12-30,98.58354187011719,95599000
2012-01-03,100.15459442138672,193697900
2012-01-04,100.31169891357422,127186500
2012-01-05,100.57878875732422,173895000
2012-01-06,100.31954956054688,148050000
2012-01-09,100.56307220458984,99530200
2012-01-10,101.43501281738281,115282000
2012-01-11,101.48997497558594,111540700
2012-01-12,101.7334976196289,118983700
2012-01-13,101.20719146728516,179836200
2012-01-17,101.59996795654297,132209200
2012-01-18,102.72327423095703,163395200
2012-01-19,103.26529693603516,126328900
2012-01-20,103.6501693725586,138230200
2012-01-23,103.38311767578125,129295800
2012-01-24,103.26529693603516,103083300
2012-01-25,104.12935638427734,198613200
2012-01-26,103.59520721435547,184880500
2012-01-27,103.5480728149414,135259100
2012-01-30,103.194580078125,147311800
2012-01-31,103.15532684326172,157212000
